Code,Description,Unit,Mat Cost,Mat Factor,Mat Unit,Labor Cost,Labor Productivity,Labor Unit,Sub Cost,Equip Cost,Equip Productivity,Equip Unit,Other Cost
03.040110.0350,"3"" x 2"" x 2"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040110.0360,"3"" x 2"" x 1-1/2"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040110.0370,"3"" x 2"" x 1-1/4"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040110.0380,"3"" x 3"" x 2"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040110.0390,"3"" x 2"" x 1"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040110.0400,"3"" x 1-1/2"" x 3"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040110.0410,"3"" x 1-1/2"" x 2-1/2"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040110.0420,"3"" x 1-1/2"" x 2"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040110.0430,"3"" x 1-1/2"" x 1-1/2"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040110.0440,"3"" x 1-1/4"" x 3"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040110.0450,"3"" x 1"" x 3"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040110.0460,"3"" x 3/4"" x 3"" CxCxC Reducing Tees, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040110.0470,"3"" x 3"" x 1-1/2"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040110.0480,"3"" x 3"" x 1-1/4"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040110.0490,"3"" x 3"" x 1""  CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040110.0500,"3"" x 3"" x 3/4""  CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040110.0510,"3"" x 3"" x 1/2""  CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040110.0520,"3"" x 2-1/2"" x 3"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040110.0530,"3"" x 2-1/2"" x 2-1/2"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
"03.040120 Reducing Tees - 4""",,,,,,,,,,,,,
03.040120.0010,"4"" x 4"" x 3"" CxCxC Reducing Tees, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0020,"4"" x 4"" x 2-1/2"" CxCxC Reducing Tees, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0030,"4"" x 4"" x 2"" CxCxC Reducing Tees, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0040,"4"" x 4"" x 1-1/2"" CxCxC Reducing Tees, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0050,"4"" x 4"" x 1-1/4"" CxCxC Reducing Tees, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0060,"4"" x 4"" x 1"" CxCxC Reducing Tees, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0070,"4"" x 4"" x 3/4"" CxCxC Reducing Tees, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0080,"4"" x 4"" x 1/2"" CxCxC Reducing Tees, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0090,"4"" x 3"" x 4"" CxCxC Reducing Tees, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0100,"4"" x 3"" x 3"" CxCxC Reducing Tees, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0110,"4"" x 3"" x 2-1/2"" CxCxC Reducing Tees, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0120,"4"" x 3"" x 2"" CxCxC Reducing Tees, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0130,"4"" x 2-1/2"" x 4"" CxCxC Reducing Tees, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0140,"4"" x 2-1/2"" x 2-1/2"" CxCxC Reducing Tees, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0150,"4"" x 2"" x 4"" CxCxC Reducing Tees, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0160,"4"" x 2"" x 2"" CxCxC Reducing Tees, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0170,"4"" x 1-1/2"" x 4"" CxCxC Reducing Tees, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0180,"4"" x 1"" x 4"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.040120.0190,"4"" x 3"" x 3"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0200,"4"" x 3"" x 2-1/2"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0210,"4"" x 3"" x 2"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0220,"4"" x 2-1/2"" x 4"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0230,"4"" x 2-1/2"" x 2-1/2"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0240,"4"" x 2"" x 4"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0250,"4"" x 2"" x 2"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0260,"4"" x 1-1/2"" x 4"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0270,"4"" x 1"" x 4"" CxCxC Reducing Tees, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0280,"4"" x 4"" x 2-1/2"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0290,"4"" x 4"" x 2"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0300,"4"" x 4"" x 1-1/2"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0310,"4"" x 4"" x 1-1/4"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0320,"4"" x 4"" x 1"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0330,"4"" x 4"" x 3/4"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0340,"4"" x 4"" x 1/2"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040120.0350,"4"" x 3"" x 4"" CxCxC Reducing Tees, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130 Coupling,,,,,,,,,,,,,
03.040130.0010,"1/8"" CxC Pressure Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0020,"1/4"" CxC Pressure Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0030,"3/8"" CxC Pressure Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0040,"1/2"" CxC Pressure Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0050,"5/8"" CxC Pressure Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0060,"3/4"" CxC Pressure Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0070,"1"" CxC Pressure Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0080,"1-1/4"" CxC Pressure Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0090,"1-1/2"" CxC Pressure Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0100,"2"" CxC Pressure Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0110,"2-1/2"" CxC Pressure Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0120,"3"" CxC Pressure Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0130,"3-1/2"" CxC Pressure Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0140,"4"" CxC Pressure Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0150,"5"" CxC Pressure Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0160,"6"" CxC Pressure Coupling, Wrot DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.040130.0170,"2"" CxC Pressure Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0180,"2-1/2"" CxC Pressure Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0190,"3"" CxC Pressure Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0200,"3-1/2"" CxC Pressure Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0210,"4"" CxC Pressure Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0220,"5"" CxC Pressure Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0230,"6"" CxC Pressure Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0240,"1/4"" CxC Pressure Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0250,"3/8"" CxC Pressure Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0260,"1/2"" CxC Pressure Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0270,"5/8"" CxC Pressure Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0280,"3/4"" CxC Pressure Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0290,"1"" CxC Pressure Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0300,"1-1/4"" CxC Pressure Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040130.0310,"1-1/2"" CxC Pressure Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140 Couplings - Reducing,,,,,,,,,,,,,
03.040140.0010,"1/4"" x 1/8"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0020,"3/8"" x 1/8"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0030,"3/8"" x 1/4"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0040,"1/2"" x 1/8"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0050,"1/2"" x 1/4"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0060,"1/2"" x 3/8"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0070,"3/4"" x 3/8"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0080,"3/4"" x 1/2"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0090,"3/4"" x 5/8"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0100,"1"" x 1/2"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0110,"1"" x 3/4"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0120,"1-1/4"" x 1/2"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0130,"1-1/4"" x 3/4"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0140,"1-1/4"" x 1"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0150,"1-1/2"" x 1/2"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0160,"1-1/2"" x 3/4"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0170,"1-1/2"" x 1"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0180,"1-1/2"" x 1-1/4"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0190,"2"" x 1/2"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0200,"2"" x 3/4"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0210,"2"" x 1"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0220,"2"" x 1-1/4"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0230,"2"" x 1-1/2"" CxC Reducing Coupling, Wrot",EA,14.5,1,,75,0.3,HR,0,0,1,HR,0
03.040140.0240,"2-1/2"" x 1"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0250,"2-1/2"" x 1-1/4"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0260,"2-1/2"" x 1-1/2"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0270,"2-1/2"" x 2"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0280,"3"" x 1-1/2"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0290,"3"" x 2"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0300,"3"" x 2-1/2"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0310,"4"" x 2"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0320,"4"" x 2-1/2"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0330,"4"" x 3"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0340,"4"" x 3-1/2"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0350,"6"" x 3"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0360,"6"" x 4"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.040140.0370,"1"" x 1/2"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0380,"1"" x 3/4"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0390,"1-1/4"" x 1/2"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0400,"1-1/4"" x 3/4"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0410,"1-1/4"" x 1"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0420,"1-1/2"" x 1/2"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0430,"1-1/2"" x 3/4"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0440,"1-1/2"" x 1"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0450,"1-1/2"" x 1-1/4"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0460,"2"" x 1/2"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0470,"3/8"" x 1/8"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0480,"2"" x 3/4"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0490,"2"" x 1"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0500,"2"" x 1-1/4"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0510,"2"" x 1-1/2"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0520,"2-1/2"" x 1"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0530,"2-1/2"" x 1-1/4"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0540,"2-1/2"" x 1-1/2"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0550,"2-1/2"" x 2"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0560,"3"" x 1-1/2"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0570,"3"" x 2"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0580,"3/8"" x 1/4"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0590,"3"" x 2-1/2"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0600,"4"" x 2"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0610,"4"" x 2-1/2"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0620,"4"" x 3"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0630,"4"" x 3-1/2"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0640,"6"" x 3"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0650,"6"" x 4"" CxC Reducing Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0660,"1/2"" x 1/8"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0670,"1/2"" x 1/4"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0680,"1/2"" x 3/8"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0690,"3/4"" x 3/8"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0700,"3/4"" x 1/2"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040140.0710,"3/4"" x 5/8"" CxC Reducing Coupling, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040150 Couplings - Reducing - Eccentric,,,,,,,,,,,,,
03.040150.0010,"1-1/4"" x 3/4"" CxC Reducing Coupling Eccentric, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040160 Couplings - Crossover,,,,,,,,,,,,,
03.040160.0010,"1/2"" CxC Pressure Crossover Coupling, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040170 Male Adapters,,,,,,,,,,,,,
03.040170.0010,"1/4"" CxM Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040170.0020,"1/2"" CxM Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040170.0030,"3/4"" CxM Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040170.0040,"1"" CxM Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040170.0050,"1-1/4"" CxM Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040170.0060,"1-1/2"" CxM Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040170.0070,"2"" CxM Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040170.0080,"2-1/2"" CxM Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040170.0090,"3"" CxM Adapter, Wrot DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.040170.0100,"1/2"" CxM Adapter, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040170.0110,"3/4"" CxM Adapter, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040170.0120,"1"" CxM Adapter, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040170.0130,"1-1/4"" CxM Adapter, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040170.0140,"1-1/2"" CxM Adapter, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040170.0150,"2"" CxM Adapter, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040170.0160,"2-1/2"" CxM Adapter, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040170.0170,"3"" CxM Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040180 Male Adapters - Reducing,,,,,,,,,,,,,
03.040180.0010,"3/8"" x 1/4"" CxM Reducing Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040180.0020,"1/2"" x 1/4"" CxM Reducing Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040180.0030,"3/4"" x 1/2"" CxM Reducing Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040180.0040,"1"" x 3/4"" CxM Reducing Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040180.0050,"1-1/4"" x 1"" CxM Reducing Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040180.0060,"1-1/2"" x 1"" CxM Reducing Adapter, Wrot DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.040180.0070,"1/2"" x 1/4"" CxM Reducing Adapter, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040180.0080,"3/4"" x 1/2"" CxM Reducing Adapter, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040180.0090,"1"" x 3/4"" CxM Reducing Adapter, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040180.0100,"1-1/4"" x 1"" CxM Reducing Adapter, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040180.0110,"1-1/2"" x 1"" CxM Reducing Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040190 Male Adapters - Fitting,,,,,,,,,,,,,
03.040190.0010,"3/8"" FTGxM Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040190.0020,"1/2"" FTGxM Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040190.0030,"3/4"" FTGxM Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040190.0040,"1"" FTGxM Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040190.0050,"1-1/4"" FTGxM Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040190.0060,"1-1/2"" FTGxM Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040190.0070,"2"" FTGxM Adapter, Wrot DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.040190.0080,"1/2"" FTGxM Adapter, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040190.0090,"3/4"" FTGxM Adapter, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040190.0100,"1"" FTGxM Adapter, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040190.0110,"1-1/4"" FTGxM Adapter, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040190.0120,"1-1/2"" FTGxM Adapter, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040190.0130,"2"" FTGxM Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040200 Female Adapters,,,,,,,,,,,,,
03.040200.0010,"1/4"" CxF Pipe Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040200.0020,"3/8"" CxF Pipe Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040200.0030,"1/2"" CxF Pipe Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040200.0040,"3/4"" CxF Pipe Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040200.0050,"1"" CxF Pipe Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040200.0060,"1-1/4"" CxF Pipe Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040200.0070,"1-1/2"" CxF Pipe Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040200.0080,"2"" CxF Pipe Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040200.0090,"2-1/2"" CxF Pipe Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040200.0100,"3"" CxF Pipe Adapter, Wrot DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
03.040200.0110,"3"" CxF Pipe Adapter, Wrot",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040200.0120,"3/8"" CxF Pipe Adapter, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040200.0130,"1/2"" CxF Pipe Adapter, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
03.040200.0140,"3/4"" CxF Pipe Adapter, Wrot DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
