Code,Description,Unit,Mat Cost,Mat Factor,Mat Unit,Labor Cost,Labor Productivity,Labor Unit,Sub Cost,Equip Cost,Equip Productivity,Equip Unit,Other Cost
06.090090.0030,"1-1/4"" Fs Scr Cross Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090090.0040,"1-1/2"" Fs Scr Cross Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090090.0050,"2"" Fs Scr Cross Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090090.0060,"2-1/2"" Fs Scr Cross Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090090.0070,"3"" Fs Scr Cross Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090090.0080,"4"" Fs Scr Cross Black 3000 DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
06.090090.0090,"1"" Fs Scr Cross Black 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090090.0100,"1-1/4"" Fs Scr Cross Black 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090090.0110,"1-1/2"" Fs Scr Cross Black 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090090.0120,"2"" Fs Scr Cross Black 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090090.0130,"2-1/2"" Fs Scr Cross Black 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090090.0140,"3"" Fs Scr Cross Black 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090090.0150,"4"" Fs Scr Cross Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090100 Reducers - 3000lb,,,,,,,,,,,,,
06.090100.0010,"1/4"" x 1/8"" Fs Scr Red Black 3000#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090100.0020,"3/8"" x 1/4"" Fs Scr Red Black 3000#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090100.0030,"1/2"" x 3/8"" Fs Scr Red Black 3000#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090100.0040,"3/4"" x 1/2"" Fs Scr Red Black 3000#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090100.0050,"1"" x 3/4"" Fs Scr Red Black 3000#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090100.0060,"1-1/4"" x 1"" Fs Scr Red Black 3000#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090100.0070,"1-1/2"" x 1"" Fs Scr Red Black 3000#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090100.0080,"2"" x 1-1/2"" Fs Scr Red Black 3000# DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
06.090100.0090,"3/8"" x 1/4"" Fs Scr Red Black 3000# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090100.0100,"1/2"" x 3/8"" Fs Scr Red Black 3000# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090100.0110,"3/4"" x 1/2"" Fs Scr Red Black 3000# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090100.0120,"1"" x 3/4"" Fs Scr Red Black 3000# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090100.0130,"1-1/4"" x 1"" Fs Scr Red Black 3000# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090100.0140,"1-1/2"" x 1"" Fs Scr Red Black 3000# DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090100.0150,"2"" x 1-1/2"" Fs Scr Red Black 3000#",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090110 Unions - Black - 3000lb,,,,,,,,,,,,,
06.090110.0010,"1/4"" Fs Scr Union Black",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090110.0020,"3/8"" Fs Scr Union Black",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090110.0030,"1/2"" Fs Scr Union Black",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090110.0040,"3/4"" Fs Scr Union Black",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090110.0050,"1"" Fs Scr Union Black",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090110.0060,"1-1/4"" Fs Scr Union Black",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090110.0070,"1-1/2"" Fs Scr Union Black",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090110.0080,"2"" Fs Scr Union Black",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090110.0090,"2-1/2"" Fs Scr Union Black DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
06.090110.0100,"3/8"" Fs Scr Union Black DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090110.0110,"1/2"" Fs Scr Union Black DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090110.0120,"3/4"" Fs Scr Union Black DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090110.0130,"1"" Fs Scr Union Black DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090110.0140,"1-1/4"" Fs Scr Union Black DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090110.0150,"1-1/2"" Fs Scr Union Black DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090110.0160,"2"" Fs Scr Union Black DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090110.0170,"2-1/2"" Fs Scr Union Black",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090120 Couplings - 3000lb,,,,,,,,,,,,,
06.090120.0010,"1/4"" Fs Scr Coupling Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090120.0020,"3/8"" Fs Scr Coupling Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090120.0030,"1/2"" Fs Scr Coupling Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090120.0040,"3/4"" Fs Scr Coupling Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090120.0050,"1"" Fs Scr Coupling Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090120.0060,"1-1/4"" Fs Scr Coupling Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090120.0070,"1-1/2"" Fs Scr Coupling Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090120.0080,"2"" Fs Scr Coupling Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090120.0090,"2-1/2"" Fs Scr Coupling Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090120.0100,"3"" Fs Scr Coupling Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090120.0110,"4"" Fs Scr Coupling Black 3000 DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
06.090120.0120,"3"" Fs Scr Coupling Black 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090120.0130,"4"" Fs Scr Coupling Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090120.0140,"3/8"" Fs Scr Coupling Black 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090120.0150,"1/2"" Fs Scr Coupling Black 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090120.0160,"3/4"" Fs Scr Coupling Black 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090120.0170,"1"" Fs Scr Coupling Black 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090120.0180,"1-1/4"" Fs Scr Coupling Black 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090120.0190,"1-1/2"" Fs Scr Coupling Black 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090120.0200,"2"" Fs Scr Coupling Black 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090120.0210,"2-1/2"" Fs Scr Coupling Black 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
"06.090130 Couplings - 3000lb - 1/2""",,,,,,,,,,,,,
06.090130.0010,"1/4"" Fs Scr Coupling 1/2"" B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090130.0020,"3/8"" Fs Scr Coupling 1/2"" B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090130.0030,"1/2"" Fs Scr Coupling 1/2 B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090130.0040,"3/4"" Fs Scr Coupling 1/2"" B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090130.0050,"1"" Fs Scr Coupling 1/2"" B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090130.0060,"1-1/4"" Fs Scr Coupling 1/2"" B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090130.0070,"1-1/2"" Fs Scr Coupling 1/2 B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090130.0080,"2 Fs Scr Coupling 1/2"" B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090130.0090,"2-1/2"" Fs Scr Coupling 1/2 B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090130.0100,"3"" Fs Scr Coupling 1/2"" B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090130.0110,"4"" Fs Scr Coupling 1/2"" B 3000 DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
06.090130.0120,"3"" Fs Scr Coupling 1/2"" B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090130.0130,"4"" Fs Scr Coupling 1/2"" B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090130.0140,"3/8"" Fs Scr Coupling 1/2"" B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090130.0150,"1/2"" Fs Scr Coupling 1/2 B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090130.0160,"3/4"" Fs Scr Coupling 1/2"" B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090130.0170,"1"" Fs Scr Coupling 1/2"" B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090130.0180,"1-1/4"" Fs Scr Coupling 1/2"" B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090130.0190,"1-1/2"" Fs Scr Coupling 1/2 B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090130.0200,"2 Fs Scr Coupling 1/2"" B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090130.0210,"2-1/2"" Fs Scr Coupling 1/2 B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090140 Caps - 3000lb,,,,,,,,,,,,,
06.090140.0010,"1/4"" Fs Scr Cap Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090140.0020,"3/8"" Fs Scr Cap Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090140.0030,"1/2"" Fs Scr Cap Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090140.0040,"3/4"" Fs Scr Cap Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090140.0050,"1"" Fs Scr Cap Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090140.0060,"1-1/4"" Fs Scr Cap Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090140.0070,"1-1/2"" Fs Scr Cap Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090140.0080,"2"" Fs Scr Cap Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090140.0090,"2-1/2"" Fs Scr Cap Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090140.0100,"3"" Fs Scr Cap Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090140.0110,"4"" Fs Scr Cap Black 3000 DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
06.090140.0120,"3"" Fs Scr Cap Black 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090140.0130,"4"" Fs Scr Cap Black 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090140.0140,"3/8"" Fs Scr Cap Black 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090140.0150,"1/2"" Fs Scr Cap Black 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090140.0160,"3/4"" Fs Scr Cap Black 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090140.0170,"1"" Fs Scr Cap Black 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090140.0180,"1-1/4"" Fs Scr Cap Black 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090140.0190,"1-1/2"" Fs Scr Cap Black 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090140.0200,"2"" Fs Scr Cap Black 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090140.0210,"2-1/2"" Fs Scr Cap Black 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090150 Plugs - 3000lb - Square Head,,,,,,,,,,,,,
06.090150.0010,"1/8"" Fs Scr Plug Square-Head B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090150.0020,"1/4"" Fs Scr Plug Square-Head B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090150.0030,"3/8"" Fs Scr Plug Square-Head B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090150.0040,"1/2"" Fs Scr Plug Square-Head B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090150.0050,"3/4"" Fs Scr Plug Square-Head B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090150.0060,"1"" Fs Scr Plug Square-Head B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090150.0070,"1-1/4"" Fs Scr Plug Square-Head B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090150.0080,"1-1/2"" Fs Scr Plug Square-Head B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090150.0090,"2"" Fs Scr Plug Square-Head B 3000 DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
06.090150.0100,"1/4"" Fs Scr Plug Square-Head B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090150.0110,"3/8"" Fs Scr Plug Square-Head B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090150.0120,"1/2"" Fs Scr Plug Square-Head B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090150.0130,"3/4"" Fs Scr Plug Square-Head B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090150.0140,"1"" Fs Scr Plug Square-Head B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090150.0150,"1-1/4"" Fs Scr Plug Square-Head B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090150.0160,"1-1/2"" Fs Scr Plug Square-Head B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090150.0170,"2"" Fs Scr Plug Square-Head B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090160 Plugs - 3000lb - Hex Head,,,,,,,,,,,,,
06.090160.0010,"1/8"" Fs Scr Plug Hex B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090160.0020,"1/4""s Scr Plug Hex B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090160.0030,"3/8"" Fs Scr Plug Hex B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090160.0040,"1/2"" Fs Scr Plug Hex B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090160.0050,"3/4"" Fs Scr Plug Hex B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090160.0060,"1"" Fs Scr Plug Hex B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090160.0070,"1-1/4"" Fs Scr Plug Hex B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090160.0080,"1-1/2"" Fs Scr Plug Hex B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090160.0090,"2"" Fs Scr Plug Hex B 3000 DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
06.090160.0100,"1/4""s Scr Plug Hex B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090160.0110,"3/8"" Fs Scr Plug Hex B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090160.0120,"1/2"" Fs Scr Plug Hex B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090160.0130,"3/4"" Fs Scr Plug Hex B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090160.0140,"1"" Fs Scr Plug Hex B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090160.0150,"1-1/4"" Fs Scr Plug Hex B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090160.0160,"1-1/2"" Fs Scr Plug Hex B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090160.0170,"2"" Fs Scr Plug Hex B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090170 Plugs - 3000lb - Round Head,,,,,,,,,,,,,
06.090170.0010,"1/8"" Fs Scr Plug Round-Head B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090170.0020,"1/4""s Scr Plug Round-Head B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090170.0030,"3/8"" Fs Scr Plug Round-Head B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090170.0040,"1/2"" Fs Scr Plug Round-Head B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090170.0050,"3/4"" Fs Scr Plug Round-Head B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090170.0060,"1"" Fs Scr Plug Round-Head B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090170.0070,"1-1/4"" Fs Scr Plug Round-Head B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090170.0080,"1-1/2"" Fs Scr Plug Round-Head B 3000 DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
06.090170.0090,"1/4""s Scr Plug Round-Head B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090170.0100,"3/8"" Fs Scr Plug Round-Head B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090170.0110,"1/2"" Fs Scr Plug Round-Head B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090170.0120,"3/4"" Fs Scr Plug Round-Head B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090170.0130,"1"" Fs Scr Plug Round-Head B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090170.0140,"1-1/4"" Fs Scr Plug Round-Head B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090170.0150,"1-1/2"" Fs Scr Plug Round-Head B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090180 Bushings - 3000lb,,,,,,,,,,,,,
06.090180.0010,"1/4"" Fs Scr Bushing Hex B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090180.0020,"3/8"" Fs Scr Bushing Hex B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090180.0030,"1/2"" Fs Scr Bushing Hex B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090180.0040,"3/4"" Fs Scr Bushing Hex B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090180.0050,"1"" Fs Scr Bushing Hex B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090180.0060,"1-1/4"" Fs Scr Bushing Hex B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090180.0070,"1-1/2"" Fs Scr Bushing Hex B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090180.0080,"2"" Fs Scr Bushing Hex B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090180.0090,"2-1/2"" Fs Scr Bushing Hex B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090180.0100,"3"" Fs Scr Bushing Hex B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090180.0110,"4"" Fs Scr Bushing Hex B 3000 DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
06.090180.0120,"3"" Fs Scr Bushing Hex B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090180.0130,"4"" Fs Scr Bushing Hex B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090180.0140,"3/8"" Fs Scr Bushing Hex B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090180.0150,"1/2"" Fs Scr Bushing Hex B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090180.0160,"3/4"" Fs Scr Bushing Hex B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090180.0170,"1"" Fs Scr Bushing Hex B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090180.0180,"1-1/4"" Fs Scr Bushing Hex B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090180.0190,"1-1/2"" Fs Scr Bushing Hex B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090180.0200,"2"" Fs Scr Bushing Hex B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090180.0210,"2-1/2"" Fs Scr Bushing Hex B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090190 Laterals - 3000lb,,,,,,,,,,,,,
06.090190.0010,"1/2"" Fs Scr Lateral B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090190.0020,"3/4"" Fs Scr Lateral B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090190.0030,"1"" Fs Scr Lateral B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090190.0040,"1-1/4"" Fs Scr Lateral B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090190.0050,"1-1/2"" Fs Scr Lateral B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090190.0060,"2"" Fs Scr Lateral B 3000 DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
06.090190.0070,"3/4"" Fs Scr Lateral B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090190.0080,"1"" Fs Scr Lateral B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090190.0090,"1-1/4"" Fs Scr Lateral B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090190.0100,"1-1/2"" Fs Scr Lateral B 3000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090190.0110,"2"" Fs Scr Lateral B 3000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090200 90 Elbows - 6000lb,,,,,,,,,,,,,
06.090200.0010,"1/2"" Fs Scr 90 Elbow Black 6000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090200.0020,"3/4"" Fs Scr 90 Elbow Black 6000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090200.0030,"1"" Fs Scr 90 Elbow Black 6000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090200.0040,"1-1/4"" Fs Scr 90 Elbow Black 6000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090200.0050,"1-1/2"" Fs Scr 90 Elbow Black 6000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090200.0060,"2"" Fs Scr 90 Elbow Black 6000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090200.0070,"2-1/2"" Fs Scr 90 Elbow Black 6000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090200.0080,"3"" Fs Scr 90 Elbow Black 6000 DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
06.090200.0090,"3/4"" Fs Scr 90 Elbow Black 6000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090200.0100,"1"" Fs Scr 90 Elbow Black 6000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090200.0110,"1-1/4"" Fs Scr 90 Elbow Black 6000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090200.0120,"1-1/2"" Fs Scr 90 Elbow Black 6000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090200.0130,"2"" Fs Scr 90 Elbow Black 6000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090200.0140,"2-1/2"" Fs Scr 90 Elbow Black 6000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090200.0150,"3"" Fs Scr 90 Elbow Black 6000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090210 45 Elbows - 6000lb,,,,,,,,,,,,,
06.090210.0010,"1/2"" Fs Scr 45 Elbow Black 6000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090210.0020,"3/4"" Fs Scr 45 Elbow Black 6000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090210.0030,"1"" Fs Scr 45 Elbow Black 6000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090210.0040,"1-1/4"" Fs Scr 45 Elbow Black 6000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090210.0050,"1-1/2"" Fs Scr 45 Elbow Black 6000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090210.0060,"2"" Fs Scr 45 Elbow Black 6000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090210.0070,"2-1/2"" Fs Scr 45 Elbow Black 6000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090210.0080,"3"" Fs Scr 45 Elbow Black 6000 DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
06.090210.0090,"3/4"" Fs Scr 45 Elbow Black 6000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090210.0100,"1"" Fs Scr 45 Elbow Black 6000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090210.0110,"1-1/4"" Fs Scr 45 Elbow Black 6000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090210.0120,"1-1/2"" Fs Scr 45 Elbow Black 6000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090210.0130,"2"" Fs Scr 45 Elbow Black 6000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090210.0140,"2-1/2"" Fs Scr 45 Elbow Black 6000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090210.0150,"3"" Fs Scr 45 Elbow Black 6000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090220 Street 90 Elbows - 6000lb,,,,,,,,,,,,,
06.090220.0010,"1/2"" Fs Scr 90 Elbow Street B 6000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090220.0020,"3/4"" Fs Scr 90 Elbow Street B 6000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090220.0030,"1"" Fs Scr 90 Elbow Street B 6000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090220.0040,"1-1/4"" Fs Scr 90 Elbow Street B 6000",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090220.0050,"1-1/2"" Fs Scr 90 Elbow Street B 6000 DELETE",EA,0,1,,65,1,HR,0,0,1,HR,0
06.090220.0060,"3/4"" Fs Scr 90 Elbow Street B 6000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
06.090220.0070,"1"" Fs Scr 90 Elbow Street B 6000 DELETE",EA,0,1,,75,1,HR,0,0,1,HR,0
