03.040010.0020,3/8 ELBOW CxC 90 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040010.0030,1/2 ELBOW CxC 90 WROT,EA,0.55,1,,75,0.5,HR,0,0,1,HR,0
03.040010.0040,3/4 ELBOW CxC 90 WROT,EA,0.95,1,,75,1,HR,0,0,1,HR,0
03.040010.0050,1 ELBOW CxC 90 WROT,EA,2.85,1,,75,1,HR,0,0,1,HR,0
03.040010.0060,1-1/4 ELBOW CxC 90 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040010.0070,1-1/2 ELBOW CxC 90 WROT,EA,4.3,1,,75,1,HR,0,0,1,HR,0
03.040010.0080,2 ELBOW CxC 90 WROT,EA,8.4,1,,75,1,HR,0,0,1,HR,0
03.040010.0090,2-1/2 ELBOW CxC 90 WROT,EA,21.4,1,,75,1,HR,0,0,1,HR,0
03.040010.0100,3 ELBOW CxC 90 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040010.0110,3-1/2 ELBOW CxC 90 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040010.0150,4 ELBOW CxC 90 WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040020.0010,1/4 ELBOW CxC 90 LONG WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040020.0020,3/8 ELBOW CxC 90 LONG WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040020.0030,1/2 ELBOW CxC 90 LONG WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040020.0040,3/4 ELBOW CxC 90 LONG WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040020.0050,1 ELBOW CxC 90 LONG WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040020.0060,1-1/4 ELBOW CxC 90 LONG WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040020.0070,1-1/2 ELBOW CxC 90 LONG WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040020.0080,2 ELBOW CxC 90 LONG WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040020.0090,2-1/2 ELBOW CxC 90 LONG WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040020.0100,3 ELBOW CxC 90 LONG WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040020.0110,3-1/2 ELBOW CxC 90 LONG WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040020.0150,4 ELBOW CxC 90 LONG WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040030.0010,1/2x3/8 ELBOW CxC 90 REDUC SHORT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040030.0020,3/4x1/2 ELBOW CxC 90 REDUC SHORT,EA,0,1,,75,1,HR,0,0,1,HR,0
